Unique.ID,GBS,GH.Pos,Tube.No,Pod.Produced,Medic.spp,Range,Site.ID,Origin,Community,changed from MSU shipment name,MSU.Genotype,Generation.Received,WSU.Genotype,Planted,Flowered,flowertime,flowertime140,Lat,Long,Lat.Group,growthstage_13days,growthstage_26days,growthstagedifference,leafcount_13days,leafcount_26days,leafdifference,Seedling.Notes 4.22.16,NonPoly,Status
W0255,yes,11,595,Field,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-03,F0,MP-NARc1-03-F0,4/9/16,6/10/16,62,62,43.15515,3.070667,4,5,8,3,1,6,5,,no,1
W0308,yes,12,404,MSU,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-06,F1,MP-NARc1-06-F1,4/9/16,6/20/16,72,72,43.15515,3.070667,4,3,7,4,0,2,2,,no,1
W0326,no,13,34,MSU,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-06,F1,MP-NARc3-06-F1,4/9/16,6/8/16,60,60,43.15515,3.070667,4,3,7,4,0,3,3,,no,1
W0342,yes,14,234,MSU,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-05,F1,MP-NARc1-05-F1,4/9/16,6/27/16,79,79,43.15515,3.070667,4,4,6,2,0,2,2,,no,1
W0373,yes,15,720,Field,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-11,F0,MP-NARc3-11-F0,4/9/16,6/10/16,62,62,43.15515,3.070667,4,4,7,3,0,3,3,,no,1
W0408,yes,15,596,Field,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-02,F0,MP-NARc1-02-F0,4/9/16,6/13/16,65,65,43.15515,3.070667,4,5,8,3,1,6,5,,no,1
W0425,yes,16,395,MSU,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-05,F1,MP-NARc3-05-F1,4/9/16,6/17/16,69,69,43.15515,3.070667,4,4,7,3,0,4,4,,no,1
W0452,yes,17,415,MSU,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-02,F1,MP-NARc1-02-F1,4/9/16,6/17/16,69,69,43.15515,3.070667,4,3,7,4,0,3,3,,no,1
W0458,yes,17,721,Field,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-12,F0,MP-NARc3-12-F0,4/9/16,6/13/16,65,65,43.15515,3.070667,4,4,9,5,0,7,7,1 missing cot,no,1
W0477,no,18,386,MSU,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-07,F1,MP-NARc3-07-F1,4/9/16,6/8/16,60,60,43.15515,3.070667,4,4,7,3,0,2,2,,no,1
W0485,no,19,716,Field,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-11,F0,MP-NARc1-11-F0,4/9/16,6/6/16,58,58,43.15515,3.070667,4,4,8,4,0,6,6,hairy,yes,1
W0515,yes,20,599,Field,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-05,F0,MP-NARc3-05-F0,4/9/16,6/8/16,60,60,43.15515,3.070667,4,4,8,4,0,6,6,,no,1
W0542,yes,21,343,MSU,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-09,F1,MP-NARc1-09-F1,4/9/16,6/20/16,72,72,43.15515,3.070667,4,4,7,3,0,4,4,,no,1
W0560,yes,22,607,Field,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-06,F0,MP-NARc1-06-F0,4/9/16,6/10/16,62,62,43.15515,3.070667,4,5,8,3,1,6,5,,no,1
W0600,yes,23,601,Field,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-03,F0,MP-NARc3-03-F0,4/9/16,6/22/16,74,74,43.15515,3.070667,4,4,7,3,0,3,3,,no,1
W0651,yes,24,17,MSU,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-07,F1,MP-NARc1-07-F1,4/9/16,6/24/16,76,76,43.15515,3.070667,4,4,7,3,0,3,3,,no,1
W0674,yes,25,408,MSU,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-03,F1,MP-NARc1-03-F1,4/9/16,6/29/16,81,81,43.15515,3.070667,4,4,7,3,0,2,2,,no,1
W0677,yes,25,722,Field,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-13,F0,MP-NARc3-13-F0,4/9/16,6/10/16,62,62,43.15515,3.070667,4,5,8,3,1,5,4,,no,1
W0724,no,26,209,MSU,Mpol,Native,NAR,"Narbonne, France",c3,,NARc3-09,F1,MP-NARc3-09-F1,4/9/16,6/22/16,74,74,43.15515,3.070667,4,3,7,4,0,2,2,,no,1
W0743,yes,26,226,MSU,Mpol,Native,NAR,"Narbonne, France",,,NAR1-01,F1,MP-NAR1-01-F1,4/9/16,6/22/16,74,74,43.15515,3.070667,4,4,7,3,0,3,3,,no,1
W0770,no,27,718,Field,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-13,F0,MP-NARc1-13-F0,4/9/16,6/10/16,62,62,43.15515,3.070667,4,4,8,4,0,5,5,"hairy, 1 small",yes,1
W0802,yes,28,182,MSU,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-08,F1,MP-NARc1-08-F1,4/9/16,6/15/16,67,67,43.15515,3.070667,4,4,7,3,0,4,4,,no,1
W0821,yes,29,417,MSU,Mpol,Native,NAR,"Narbonne, France",c1,,NARc1-04,F1,MP-NARc1-04-F1,4/9/16,6/27/16,79,79,43.15515,3.070667,4,5,7,2,1,3,2,,no,1
W0855,no,30,559,Field,Mlup,Invaded,OGP,"Yucaipa, CA, USA",,,OGP01,F0,ML-OGP01-F0,4/9/16,6/22/16,74,74,34.038,-116.942,,4,7,3,0,4,4,slightly hairy,yes,1
W0004,no,1,860,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-11,ORB11,F0,MP-ORB11-F0,4/9/16,6/10/16,62,62,42.44278,11.22472,3,4,7,3,0,3,3,hairy,yes,1
W0191,no,10,851,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-02,ORB02,F0,MP-ORB02-F0,4/9/16,6/15/16,67,67,42.44278,11.22472,3,4,7,3,0,3,3,hairy,yes,1
W0259,no,11,858,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-09,ORB09,F0,MP-ORB09-F0,4/9/16,6/10/16,62,62,42.44278,11.22472,3,4,7,3,0,4,4,hairy,yes,1
W0287,yes,12,862,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-13,ORB13,F0,MP-ORB13-F0,4/9/16,6/1/16,53,53,42.44278,11.22472,3,4,7,3,0,3,3,,no,1
W0357,no,14,861,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-12,ORB12,F0,MP-ORB12-F0,4/9/16,6/15/16,67,67,42.44278,11.22472,3,4,7,3,0,3,3,hairy,yes,1
W0415,yes,15,852,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-03,ORB03,F0,MP-ORB03-F0,4/9/16,6/6/16,58,58,42.44278,11.22472,3,4,8,4,0,5,5,1 small,no,1
W0447,no,17,856,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-07,ORB07,F0,MP-ORB07-F0,4/9/16,6/13/16,65,65,42.44278,11.22472,3,4,7,3,0,3,3,"hairy, large",yes,1
W0547,no,21,867,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-18,ORB18,F0,MP-ORB18-F0,4/9/16,NA,NA,140,42.44278,11.22472,3,0,0,0,0,0,0,,no,0
W0592,yes,22,863,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-14,ORB14,F0,MP-ORB14-F0,4/9/16,6/13/16,65,65,42.44278,11.22472,3,4,7,3,0,3,3,,no,1
W0629,no,24,865,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-16,ORB16,F0,MP-ORB16-F0,4/9/16,NA,NA,140,42.44278,11.22472,3,0,0,0,0,0,0,,no,0
W0678,yes,25,857,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-08,ORB08,F0,MP-ORB08-F0,4/9/16,6/6/16,58,58,42.44278,11.22472,3,4,8,4,0,6,6,,no,1
W0741,yes,26,850,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-01,ORB01,F0,MP-ORB01-F0,4/9/16,6/8/16,60,60,42.44278,11.22472,3,4,7,3,0,4,4,,no,1
W0806,yes,28,866,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-17,ORB17,F0,MP-ORB17-F0,4/9/16,6/13/16,65,65,42.44278,11.22472,3,4,8,4,0,5,5,,no,1
W0847,yes,29,859,Field,Mpol,Native,ORB,"Orbetella, Italy",,ORBc1-10,ORB10,F0,MP-ORB10-F0,4/9/16,6/8/16,60,60,42.44278,11.22472,3,3,7,4,0,3,3,,no,1
W0237,yes,10,112,MSU,Mpol,Invaded,PAL,"Palatka, FL, USA",,,PAL05,F1,MP-PAL05-F1,4/9/16,6/1/16,53,53,29.64778,-81.6514,1,5,7,2,1,4,3,,no,1
W0281,no,11,294,MSU,Mpol,Invaded,PAL,"Palatka, FL, USA",,,PAL09,F1,MP-PAL09-F1,4/9/16,6/2/16,54,54,29.64778,-81.6514,1,5,7,2,1,3,2,,no,1
W0376,yes,15,27,MSU,Mpol,Invaded,PAL,"Palatka, FL, USA",,,PAL06,F1,MP-PAL06-F1,4/9/16,6/2/16,54,54,29.64778,-81.6514,1,5,7,2,1,3,2,,no,1
W0467,yes,17,28,MSU,Mpol,Invaded,PAL,"Palatka, FL, USA",,,PAL07,F1,MP-PAL07-F1,4/9/16,6/6/16,58,58,29.64778,-81.6514,1,4,8,4,0,6,6,,no,1
W0658,yes,25,329,MSU,Mpol,Invaded,PAL,"Palatka, FL, USA",,,PAL08,F1,MP-PAL08-F1,4/9/16,6/6/16,58,58,29.64778,-81.6514,1,5,7,2,1,3,2,,no,1
W0737,yes,26,316,MSU,Mpol,Invaded,PAL,"Palatka, FL, USA",,,PAL04,F1,MP-PAL04-F1,4/9/16,6/6/16,58,58,29.64778,-81.6514,1,5,7,2,1,3,2,,no,1
W0813,yes,29,276,MSU,Mpol,Invaded,PAL,"Palatka, FL, USA",,,PAL10,F1,MP-PAL10-F1,4/9/16,6/6/16,58,58,29.64778,-81.6514,1,5,8,3,1,6,5,,no,1
W0851,no,30,769,Field,Mlup,Invaded,PAL,"Palatka, FL, USA",,,ML-PAL01,F0,ML-PAL01-F0,4/9/16,6/22/16,74,74,29.64778,-81.6514,,4,7,3,0,3,3,slightly hairy,yes,1
W0040,no,1,611,Field,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,PEA15-02,PEA15,F0,MP-PEA15-F0,4/9/16,NA,NA,140,32.878033,-111.748964,1,0,0,0,0,0,0,,no,0
W0070,no,2,610,Field,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA23,F0,MP-PEA23-F0,4/9/16,6/2/16,54,54,32.878033,-111.748964,1,4,6,2,0,2,2,,no,1
W0109,yes,4,322,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA26,F1,MP-PEA26-F1,4/9/16,5/31/16,52,52,32.878033,-111.748964,1,4,7,3,0,3,3,,no,1
W0129,yes,6,235,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA36,F1,MP-PEA36-F1,4/9/16,5/23/16,44,44,32.878033,-111.748964,1,4,8,4,0,6,6,,no,1
W0150,yes,7,269,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA33,F1,MP-PEA33-F1,4/9/16,5/20/16,41,41,32.878033,-111.748964,1,4,8,4,0,5,5,,no,1
W0171,yes,9,97,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA34,F1,MP-PEA34-F1,4/9/16,5/31/16,52,52,32.878033,-111.748964,1,4,8,4,0,6,6,,no,1
W0220,yes,10,237,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA02,F1,MP-PEA02-F1,4/9/16,5/24/16,45,45,32.878033,-111.748964,1,5,7,2,1,4,3,,no,1
W0270,yes,11,303,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA13,F1,MP-PEA13-F1,4/9/16,5/31/16,52,52,32.878033,-111.748964,1,4,7,3,0,3,3,,no,1
W0314,no,12,613,Field,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA17,F0,MP-PEA17-F0,4/9/16,NA,NA,140,32.878033,-111.748964,1,0,0,0,0,0,0,,no,0
W0370,no,14,724,Field,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA15-01,F0,MP-PEA15-01-F0,4/9/16,NA,NA,140,32.878033,-111.748964,1,0,0,0,0,0,0,,no,0
W0379,yes,15,359,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA08,F1,MP-PEA08-F1,4/9/16,NA,NA,140,32.878033,-111.748964,1,5,7,2,1,3,2,1 with true leaf has mutant unifoliate,no,0
W0468,no,17,616,Field,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA10,F0,MP-PEA10-F0,4/9/16,NA,NA,140,32.878033,-111.748964,1,0,0,0,0,0,0,,no,0
W0506,yes,19,227,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA24,F1,MP-PEA24-F1,4/9/16,6/2/16,54,54,32.878033,-111.748964,1,4,8,4,0,6,6,,no,1
W0550,no,21,725,Field,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA22-01,F0,MP-PEA22-01-F0,4/9/16,6/6/16,58,58,32.878033,-111.748964,1,3,7,4,0,3,3,,no,1
W0562,no,22,292,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA18,F1,MP-PEA18-F1,4/9/16,6/6/16,58,58,32.878033,-111.748964,1,0,1,1,0,1,1,,no,1
W0612,yes,23,179,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA37,F1,MP-PEA37-F1,4/9/16,5/31/16,52,52,32.878033,-111.748964,1,4,8,4,0,6,6,,no,1
W0622,yes,24,195,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA21,F1,MP-PEA21-F1,4/9/16,5/17/16,38,38,32.878033,-111.748964,1,5,9,4,1,11,10,,no,1
W0676,no,25,615,Field,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA12,F0,MP-PEA12-F0,4/9/16,NA,NA,140,32.878033,-111.748964,1,0,0,0,0,0,0,,no,0
W0745,no,26,617,Field,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA01,F0,MP-PEA01-F0,4/9/16,NA,NA,140,32.878033,-111.748964,1,0,0,0,0,0,0,,no,0
W0764,yes,27,309,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA30,F1,MP-PEA30-F1,4/9/16,6/2/16,54,54,32.878033,-111.748964,1,4,7,3,0,3,3,,no,1
W0777,no,28,612,Field,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,PEA22-02,PEA22,F0,MP-PEA22-F0,4/9/16,NA,NA,140,32.878033,-111.748964,1,0,0,0,0,0,0,,no,0
W0843,yes,29,270,MSU,Mpol,Invaded,PEA,"Casa Grande, AZ, USA",,,PEA14,F1,MP-PEA14-F1,4/9/16,5/19/16,40,40,32.878033,-111.748964,1,5,8,3,1,5,4,,no,1
W0865,no,30,556,Field,Mlup,Native,PER,"Perugia University, Italy",,,PER23,F0,ML-PER23-F0,4/9/16,7/29/16,111,111,43.103158,12.394835,,4,7,3,0,2,2,slightly hairy,yes,1
W0864,no,30,550,Field,Mlup,Native,PHD,"Portishead, UK",,,PHD38,F0,ML-PHD38-F0,4/9/16,7/29/16,111,111,51.494559,-2.773099,,4,7,3,0,2,2,slightly hairy,yes,1
W0942,no,30,578,Field,Mlup,Native,PHD,"Portishead, UK",,,PHD26,F0,ML-PHD26-F0,4/9/16,7/29/16,111,111,51.494559,-2.773099,,4,7,3,0,2,2,slightly hairy,yes,1
W0878,no,30,548,Field,Mlup,Invaded,PUL,"Pullman, WA, USA",,,PUL04,F0,ML-PUL04-F0,4/9/16,7/29/16,111,111,46.731579,-117.16077,,4,7,3,0,2,2,slightly hairy,yes,1
W0005,no,1,840,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-09,RHA09,F0,MP-RHA09-F0,4/9/16,6/15/16,67,67,41.75583,12.29167,3,4,7,3,0,4,4,sparse hairs,yes,1
W0061,no,2,847,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-16,RHA16,F0,MP-RHA16-F0,4/9/16,7/7/16,89,89,41.75583,12.29167,3,4,7,3,0,3,3,"hairy, 1 small",yes,1
W0092,no,4,849,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-18,RHA18,F0,MP-RHA18-F0,4/9/16,8/15/16,128,128,41.75583,12.29167,3,4,7,3,0,3,3,sparce hairs,yes,1
W0214,no,10,834,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-03,RHA03,F0,MP-RHA03-F0,4/9/16,NA,NA,140,41.75583,12.29167,3,4,7,3,0,3,3,"hairy, 1 slightly small",yes,0
W0273,no,11,838,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-07,RHA07,F0,MP-RHA07-F0,4/9/16,NA,NA,140,41.75583,12.29167,3,4,7,3,0,3,3,hairy,yes,0
W0315,no,12,842,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-11,RHA11,F0,MP-RHA11-F0,4/9/16,NA,NA,140,41.75583,12.29167,3,4,7,3,0,3,3,hairy,yes,0
W0355,no,14,841,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-10,RHA10,F0,MP-RHA10-F0,4/9/16,NA,NA,140,41.75583,12.29167,3,0,0,0,0,0,0,,no,0
W0418,no,15,835,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-04,RHA04,F0,MP-RHA04-F0,4/9/16,NA,NA,140,41.75583,12.29167,3,0,0,0,0,0,0,,no,0
W0437,no,17,836,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-05,RHA05,F0,MP-RHA05-F0,4/9/16,6/17/16,69,69,41.75583,12.29167,3,4,9,5,0,7,7,,no,1
W0505,no,19,848,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-17,RHA17,F0,MP-RHA17-F0,4/9/16,7/2/16,84,84,41.75583,12.29167,3,4,8,4,0,6,6,,no,1
W0551,no,21,846,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-15,RHA15,F0,MP-RHA15-F0,4/9/16,7/27/16,109,109,41.75583,12.29167,3,4,7,3,0,2,2,hairy,yes,1
W0599,no,22,843,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-12,RHA12,F0,MP-RHA12-F0,4/9/16,6/29/16,81,81,41.75583,12.29167,3,4,7,3,0,2,2,hairy,yes,1
W0627,no,24,844,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-13,RHA13,F0,MP-RHA13-F0,4/9/16,6/27/16,79,79,41.75583,12.29167,3,4,7,3,0,4,4,hairy,yes,1
W0693,no,25,837,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-06,RHA06,F0,MP-RHA06-F0,4/9/16,NA,NA,140,41.75583,12.29167,3,0,0,0,0,0,0,,no,0
W0738,no,26,832,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-01,RHA01,F0,MP-RHA01-F0,4/9/16,6/17/16,69,69,41.75583,12.29167,3,4,7,3,0,4,4,,no,1
W0799,no,28,845,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-14,RHA14,F0,MP-RHA14-F0,4/9/16,7/5/16,87,87,41.75583,12.29167,3,4,7,3,0,3,3,hairy,yes,1
W0846,no,29,839,Field,Mpol,Native,RHA,"Rome Harbor parking lot, Italy",,RHAc1-08,RHA08,F0,MP-RHA08-F0,4/9/16,7/15/16,97,97,41.75583,12.29167,3,4,7,3,0,4,4,,no,1
W0222,yes,10,37,MSU,Mpol,Invaded,RIV,"Hillsborough, FL, USA",,,RIV02,F1,MP-RIV02-F1,4/9/16,5/27/16,48,48,27.91,-82.35,1,5,8,3,1,6,5,,no,1
W0416,yes,15,280,MSU,Mpol,Invaded,RIV,"Hillsborough, FL, USA",,,RIV08,F1,MP-RIV08-F1,4/9/16,5/31/16,52,52,27.91,-82.35,1,4,7,3,0,3,3,,no,1
W0474,yes,17,60,MSU,Mpol,Invaded,RIV,"Hillsborough, FL, USA",,,RIV11,F1,MP-RIV11-F1,4/9/16,5/31/16,52,52,27.91,-82.35,1,4,7,3,0,3,3,,no,1
W0682,yes,25,104,MSU,Mpol,Invaded,RIV,"Hillsborough, FL, USA",,,RIV12,F1,MP-RIV12-F1,4/9/16,6/1/16,53,53,27.91,-82.35,1,5,8,3,1,6,5,,no,1
W0710,yes,26,29,MSU,Mpol,Invaded,RIV,"Hillsborough, FL, USA",,,RIV01,F1,MP-RIV01-F1,4/9/16,5/31/16,52,52,27.91,-82.35,1,5,8,3,1,5,4,1 slightly smaller,no,1
W0877,no,30,768,Field,Mlup,Invaded,RIV,"Hillsborough, FL, USA",,,ML-RIV12,F0,ML-RIV12-F0,4/9/16,5/19/16,40,40,27.91,-82.35,,4,7,3,0,3,3,slightly hairy,yes,1
W0029,yes,1,90,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM12,F1,MP-RTM12-F1,4/9/16,6/2/16,54,54,43.39083,-4.509908,5,4,7,3,0,3,3,,no,1
W0218,yes,10,131,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM02,F1,MP-RTM02-F1,4/9/16,6/8/16,60,60,43.39083,-4.509908,5,4,7,3,0,3,3,,no,1
W0248,yes,11,248,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM07,F1,MP-RTM07-F1,4/9/16,6/13/16,65,65,43.39083,-4.509908,5,4,7,3,0,4,4,,no,1
W0299,yes,12,312,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM14,F1,MP-RTM14-F1,4/9/16,6/6/16,58,58,43.39083,-4.509908,5,4,7,3,0,3,3,,no,1
W0339,yes,14,374,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM13,F1,MP-RTM13-F1,4/9/16,6/8/16,60,60,43.39083,-4.509908,5,5,8,3,1,6,5,,no,1
W0399,yes,15,204,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM03,F1,MP-RTM03-F1,4/9/16,6/6/16,58,58,43.39083,-4.509908,5,4,7,3,0,3,3,,no,1
W0433,yes,17,197,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM04,F1,MP-RTM04-F1,4/9/16,6/6/16,58,58,43.39083,-4.509908,5,4,7,3,0,3,3,1 small,no,1
W0532,yes,21,246,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM20,F1,MP-RTM20-F1,4/9/16,6/6/16,58,58,43.39083,-4.509908,5,4,7,3,0,2,2,,no,1
W0577,yes,22,78,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM17,F1,MP-RTM17-F1,4/9/16,6/8/16,60,60,43.39083,-4.509908,5,5,9,4,1,9,8,,no,1
W0624,yes,24,277,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM18,F1,MP-RTM18-F1,4/9/16,6/6/16,58,58,43.39083,-4.509908,5,4,7,3,0,2,2,,no,1
W0661,yes,25,122,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM05,F1,MP-RTM05-F1,4/9/16,6/29/16,81,81,43.39083,-4.509908,5,5,7,2,1,3,2,,no,1
W0726,yes,26,289,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM01,F1,MP-RTM01-F1,4/9/16,6/13/16,65,65,43.39083,-4.509908,5,4,7,3,0,4,4,1 small,no,1
W0781,yes,28,190,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM19,F1,MP-RTM19-F1,4/9/16,6/10/16,62,62,43.39083,-4.509908,5,4,8,4,0,6,6,,no,1
W0814,yes,29,884,MSU,Mpol,Native,RTM,"Rio Tia Mayor, Spain",,,RTM08,F1,MP-RTM08-F1,4/9/16,6/17/16,69,69,43.39083,-4.509908,5,5,8,3,1,6,5,,no,1
W0879,no,30,583,Field,Mlup,Native,RTM,"Rio Tia Mayor, Spain",,,ML-RTM16,F0,ML-RTM16-F0,4/9/16,7/29/16,111,111,43.39083,-4.509908,,4,6,2,0,2,2,slightly hairy,yes,1
W0010,no,1,755,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN36-01,F0,MP-SAN36-01-F0,4/9/16,7/13/16,95,95,43.45713,4.353194,5,4,7,3,0,4,4,,no,1
W0042,no,1,733,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN12-02,F0,MP-SAN12-02-F0,4/9/16,7/25/16,107,107,43.45713,4.353194,5,4,8,4,0,6,6,,no,1
W0063,yes,2,739,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN19-01,F0,MP-SAN19-01-F0,4/9/16,NA,NA,140,43.45713,4.353194,5,4,8,4,0,6,6,,no,0
W0082,no,3,745,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN28-02,F0,MP-SAN28-02-F0,4/9/16,7/27/16,109,109,43.45713,4.353194,5,5,8,3,1,5,4,,no,1
W0103,yes,4,741,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN20-01,F0,MP-SAN20-01-F0,4/9/16,7/22/16,104,104,43.45713,4.353194,5,4,8,4,0,5,5,,no,1
W0113,no,5,750,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN31-02,F0,MP-SAN31-02-F0,4/9/16,7/27/16,109,109,43.45713,4.353194,5,4,7,3,0,3,3,,no,1
W0128,no,6,431,MSU,Mpol,Native,SAN,"Santona, Spain",,,SAN20-05,F1,MP-SAN20-05-F1,4/9/16,6/27/16,79,79,43.45713,4.353194,5,4,7,3,0,3,3,,no,1
W0145,no,7,743,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN20-03,F0,MP-SAN20-03-F0,4/9/16,8/10/16,123,123,43.45713,4.353194,5,4,7,3,0,3,3,,no,1
W0158,yes,8,744,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN28-01,F0,MP-SAN28-01-F0,4/9/16,7/7/16,89,89,43.45713,4.353194,5,4,8,4,0,6,6,,no,1
W0181,no,9,429,MSU,Mpol,Native,SAN,"Santona, Spain",,,SAN20-04,F1,MP-SAN20-04-F1,4/9/16,7/20/16,102,102,43.45713,4.353194,5,3,7,4,0,3,3,all small,no,1
W0216,yes,10,751,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN34-01,F0,MP-SAN34-01-F0,4/9/16,7/25/16,107,107,43.45713,4.353194,5,5,8,3,1,6,5,,no,1
W0228,no,10,727,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN09-01,F0,MP-SAN09-01-F0,4/9/16,7/25/16,107,107,43.45713,4.353194,5,4,8,4,0,6,6,,no,1
W0239,yes,11,731,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN11-02,F0,MP-SAN11-02-F0,4/9/16,8/22/16,135,135,43.45713,4.353194,5,4,7,3,0,4,4,,no,1
W0274,yes,11,754,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN35-02,F0,MP-SAN35-02-F0,4/9/16,NA,NA,140,43.45713,4.353194,5,5,8,3,1,5,4,,no,0
W0290,no,12,757,Field,Mpol,Native,SAN,"Santona, Spain",,SAN37,SAN37-01,F0,MP-SAN37-01-F0,4/9/16,NA,NA,140,43.45713,4.353194,5,4,7,3,0,3,3,,no,0
